time,txt,name,username,likes,retweets,replies
2018-02-18 02:51:13 GMT,"I'm happy to announce that we are now set up to accept #Monero !  Follow the checkout process and choose ""Globee"" as the payment method.  On the secondary page you'll see the #XMR payment details!  WOOHOO! @fluffypony @XMRenthusiast @monerocurrency @MoneroMonitor @MoneroAlert",Lynx Art Collection,lynxcollection,107.0,19.0,6.0
2018-02-18 17:52:21 GMT,"#TRX Let's quit the bullshit. We all know (even the haters, FUDers &amp; other coin owners) that $TRX is the next big runner. It will outdo 96% of the coins &amp; crown itself in the top 3. 😌 #TRON #ETH #BTC #LTC #alibaba #XLM #XVG #Monero #POWR #LSK",S. M. Heinrich,stevenheinrich_,328.0,116.0,39.0
2018-02-18 19:15:25 GMT,TOP PRIVACY COIN 2018? IF OTHER COMMENT WHY? VOTE AND RETWEET PLEASE! #crypto #cryptocurrency #privacy #bitcoin #btc #monero #xmr #verge #xvg #zencash #zen #bitcoinprivate #btcp #litecoin #ltc #nem #xem #tron #trx #ethereum #eth #eos #neo #bitcoincash #ripple #xrp #altcoins #ico,Crypto Investments Guide,cryptoinvest18,116.0,100.0,29.0
2018-02-16 09:39:28 GMT,#Monero $XMR - I think It's gonna be mOOnero in a near future.  $xmrusd $xmrbtc,Beetcoin,beetcoin,139.0,15.0,19.0
2018-02-15 16:43:25 GMT,And for today's spelling lesson: Bitcoin = BTC Bitcoin Cash = BCH Ethereum = ETH Litecoin = LTC Monero = XMR Ripple = XRP Zcash = ZEC US Dollar = USD Junk USD = USDT (the instrument I want to short) Will end up broke = FOMO,Peter Brandt,peterlbrandt,1170.0,212.0,98.0
2018-02-15 19:24:50 GMT,Successfully paid for beers and pizza at @room77_berlin with Monero...although it took a little manual URI fudging to get it to work😂 Thanks for everyone that came through!,"phluffypony.lmdb (🖖,🖖)",fluffypony,237.0,33.0,17.0
2018-02-13 05:12:34 GMT,"Fundamentally speaking, I don't think Bitcoin Private will challenge Monero or ZCash for private payments. But I do think it will pump, hard. Therefore I've built a small stack of $ZCL because why not",Rob Paone,crypto_bobby,284.0,35.0,34.0
2018-02-13 23:17:59 GMT,Coins that I believe Coinbase will add in 2018-  Ripple $XRP DASH $DASH NEM $XEM  DigiByte $DGB  NEO $NEO  Ethereum Classic $ETC  Monero $XMR Decred $DCR  Vertcoin $VTC   Lisk $LSK,Hedge,thecryptohedge,274.0,49.0,84.0
2018-02-10 11:49:11 GMT,Follow + Retweet = Win 1000 $XRP Comment #XRP Address  #Giveaway #Contest #Bitcoin #BTC #CryptoCurrency #Ethereum #ETH #LTC #Litecoin #XVG #XLM #ETC #ADA #NEO #EOS #NEM #LSK #DASH #Monero #XMR #qtum #NANO #ICON #POLONIEX #BtG #OMG #ZCL #steem #IOTA #IOST #aelf #BTS #DGB #BCH #ETN,Crypto Genuis,genuiscrypto,78.0,74.0,113.0
2018-02-08 08:55:29 GMT,There are various privacy coins out there but @Cloakcoin leads the pack along with Monero. Cloak's code is open source and has been @Cognosec audited. Fixed π of 6% pa through PoS. No masternode bs.,Daniel Oon,danooyl,33.0,18.0,3.0
